customer_id,touchpoint_order,total_touchpoints,channel,converted,revenue
1166,2,4,YouTube,0,0.0
1166,3,4,Google Search,0,0.0
1166,4,4,Instagram,0,0.0
1167,1,5,Direct,1,0.0
1167,2,5,Email,1,0.0
1167,3,5,YouTube,1,0.0
1167,4,5,Google Search,1,0.0
1167,5,5,Direct,1,42.63
1168,1,6,Google Search,0,0.0
1168,2,6,Facebook,0,0.0
1168,3,6,Google Search,0,0.0
1168,4,6,Google Search,0,0.0
1168,5,6,Google Search,0,0.0
1168,6,6,YouTube,0,0.0
1169,1,1,Google Search,0,0.0
1170,1,4,Google Search,1,0.0
1170,2,4,Google Search,1,0.0
1170,3,4,Direct,1,0.0
1170,4,4,Instagram,1,81.48
1171,1,1,Organic SEO,1,97.93
1172,1,3,YouTube,0,0.0
1172,2,3,Direct,0,0.0
1172,3,3,Direct,0,0.0
1173,1,2,YouTube,0,0.0
1173,2,2,Facebook,0,0.0
1174,1,1,Google Search,0,0.0
1175,1,3,Organic SEO,0,0.0
1175,2,3,Email,0,0.0
1175,3,3,Facebook,0,0.0
1176,1,6,YouTube,0,0.0
1176,2,6,Instagram,0,0.0
1176,3,6,Google Search,0,0.0
1176,4,6,Direct,0,0.0
1176,5,6,Direct,0,0.0
1176,6,6,Instagram,0,0.0
1177,1,3,Facebook,0,0.0
1177,2,3,Direct,0,0.0
1177,3,3,Google Search,0,0.0
1178,1,2,Organic SEO,0,0.0
1178,2,2,Direct,0,0.0
1179,1,6,YouTube,1,0.0
1179,2,6,Instagram,1,0.0
1179,3,6,Organic SEO,1,0.0
1179,4,6,Facebook,1,0.0
1179,5,6,Email,1,0.0
1179,6,6,Email,1,129.04
1180,1,2,Email,1,0.0
1180,2,2,Direct,1,148.14
1181,1,4,Google Search,0,0.0
1181,2,4,Google Search,0,0.0
1181,3,4,Direct,0,0.0
1181,4,4,YouTube,0,0.0
1182,1,1,Google Search,0,0.0
1183,1,4,Facebook,0,0.0
1183,2,4,YouTube,0,0.0
1183,3,4,Email,0,0.0
1183,4,4,Organic SEO,0,0.0
1184,1,5,Email,0,0.0
1184,2,5,Organic SEO,0,0.0
1184,3,5,Email,0,0.0
1184,4,5,Direct,0,0.0
1184,5,5,Organic SEO,0,0.0
1185,1,6,Email,0,0.0
1185,2,6,Google Search,0,0.0
1185,3,6,YouTube,0,0.0
1185,4,6,YouTube,0,0.0
1185,5,6,Email,0,0.0
1185,6,6,Instagram,0,0.0
1186,1,1,Facebook,0,0.0
1187,1,5,Organic SEO,1,0.0
1187,2,5,Direct,1,0.0
1187,3,5,Organic SEO,1,0.0
1187,4,5,Facebook,1,0.0
1187,5,5,Email,1,40.97
1188,1,2,YouTube,1,0.0
1188,2,2,Organic SEO,1,30.76
1189,1,4,Direct,1,0.0
1189,2,4,Facebook,1,0.0
1189,3,4,YouTube,1,0.0
1189,4,4,YouTube,1,220.16
1190,1,6,Organic SEO,1,0.0
1190,2,6,Email,1,0.0
1190,3,6,YouTube,1,0.0
1190,4,6,Organic SEO,1,0.0
1190,5,6,Organic SEO,1,0.0
1190,6,6,Instagram,1,113.59
1191,1,4,Google Search,1,0.0
1191,2,4,Facebook,1,0.0
1191,3,4,Instagram,1,0.0
1191,4,4,YouTube,1,53.31
1192,1,1,Direct,0,0.0
1193,1,4,YouTube,1,0.0
1193,2,4,Organic SEO,1,0.0
1193,3,4,Email,1,0.0
1193,4,4,YouTube,1,266.62
1194,1,5,YouTube,0,0.0
1194,2,5,Direct,0,0.0
1194,3,5,YouTube,0,0.0
1194,4,5,Instagram,0,0.0
1194,5,5,Instagram,0,0.0
1195,1,3,YouTube,1,0.0
1195,2,3,Instagram,1,0.0
1195,3,3,Facebook,1,97.61
1196,1,5,Instagram,0,0.0
1196,2,5,Organic SEO,0,0.0
1196,3,5,Google Search,0,0.0
1196,4,5,Instagram,0,0.0
1196,5,5,Organic SEO,0,0.0
1197,1,3,Direct,1,0.0
1197,2,3,Instagram,1,0.0
1197,3,3,Google Search,1,205.51
1198,1,6,Organic SEO,0,0.0
1198,2,6,Email,0,0.0
1198,3,6,YouTube,0,0.0
1198,4,6,Instagram,0,0.0
1198,5,6,Google Search,0,0.0
1198,6,6,Direct,0,0.0
1199,1,1,Instagram,0,0.0
1200,1,5,YouTube,0,0.0
1200,2,5,YouTube,0,0.0
1200,3,5,Instagram,0,0.0
1200,4,5,Direct,0,0.0
1200,5,5,Instagram,0,0.0
1201,1,4,YouTube,1,0.0
1201,2,4,Email,1,0.0
1201,3,4,YouTube,1,0.0
1201,4,4,Direct,1,94.37
1202,1,1,Google Search,1,380.89
1203,1,3,Email,0,0.0
1203,2,3,Direct,0,0.0
1203,3,3,Google Search,0,0.0
1204,1,3,Email,0,0.0
1204,2,3,Email,0,0.0
1204,3,3,Organic SEO,0,0.0
1205,1,1,YouTube,1,307.58
1206,1,6,Email,0,0.0
1206,2,6,Google Search,0,0.0
1206,3,6,YouTube,0,0.0
1206,4,6,Organic SEO,0,0.0
1206,5,6,Google Search,0,0.0
1206,6,6,Facebook,0,0.0
1207,1,1,Instagram,0,0.0
1208,1,5,Instagram,1,0.0
1208,2,5,Email,1,0.0
1208,3,5,Google Search,1,0.0
1208,4,5,Instagram,1,0.0
1208,5,5,Google Search,1,75.62
1209,1,5,Email,1,0.0
1209,2,5,YouTube,1,0.0
1209,3,5,Direct,1,0.0
1209,4,5,Google Search,1,0.0
1209,5,5,YouTube,1,177.7
1210,1,5,Direct,1,0.0
1210,2,5,YouTube,1,0.0
1210,3,5,Facebook,1,0.0
1210,4,5,Email,1,0.0
1210,5,5,Organic SEO,1,141.42
1211,1,6,Direct,0,0.0
1211,2,6,Direct,0,0.0
1211,3,6,Direct,0,0.0
1211,4,6,Instagram,0,0.0
1211,5,6,Email,0,0.0
1211,6,6,Google Search,0,0.0
1212,1,4,Direct,0,0.0
1212,2,4,YouTube,0,0.0
1212,3,4,Organic SEO,0,0.0
1212,4,4,Direct,0,0.0
1213,1,5,Email,0,0.0
1213,2,5,Google Search,0,0.0
1213,3,5,Direct,0,0.0
1213,4,5,Instagram,0,0.0
1213,5,5,Facebook,0,0.0
1214,1,6,Direct,1,0.0
1214,2,6,Instagram,1,0.0
1214,3,6,Email,1,0.0
1214,4,6,YouTube,1,0.0
1214,5,6,Email,1,0.0
1214,6,6,Email,1,234.64
1215,1,5,Instagram,0,0.0
1215,2,5,Direct,0,0.0
1215,3,5,Facebook,0,0.0
1215,4,5,Google Search,0,0.0
1215,5,5,YouTube,0,0.0
1216,1,5,Instagram,0,0.0
1216,2,5,YouTube,0,0.0
1216,3,5,Direct,0,0.0
1216,4,5,Organic SEO,0,0.0
1216,5,5,Facebook,0,0.0
1217,1,5,Direct,1,0.0
1217,2,5,Organic SEO,1,0.0
1217,3,5,Organic SEO,1,0.0
1217,4,5,Direct,1,0.0
1217,5,5,Google Search,1,45.81
1218,1,4,Facebook,0,0.0
1218,2,4,Facebook,0,0.0
1218,3,4,YouTube,0,0.0
1218,4,4,Email,0,0.0
1219,1,3,Organic SEO,0,0.0
1219,2,3,Organic SEO,0,0.0
1219,3,3,YouTube,0,0.0
1220,1,3,Direct,0,0.0
1220,2,3,YouTube,0,0.0
1220,3,3,Facebook,0,0.0
1221,1,4,Facebook,1,0.0
1221,2,4,Facebook,1,0.0
1221,3,4,Google Search,1,0.0
1221,4,4,Direct,1,145.51
1222,1,4,Instagram,1,0.0
1222,2,4,Instagram,1,0.0
1222,3,4,YouTube,1,0.0
1222,4,4,Google Search,1,188.84
1223,1,2,Google Search,1,0.0
1223,2,2,Direct,1,26.28
1224,1,5,Facebook,0,0.0
1224,2,5,Direct,0,0.0
1224,3,5,Organic SEO,0,0.0
1224,4,5,Instagram,0,0.0
1224,5,5,Google Search,0,0.0
1225,1,1,Email,1,39.32
1226,1,1,Organic SEO,0,0.0
1227,1,3,YouTube,0,0.0
1227,2,3,Organic SEO,0,0.0
1227,3,3,Email,0,0.0
1228,1,2,Facebook,0,0.0
1228,2,2,Instagram,0,0.0
1229,1,1,Instagram,0,0.0
1230,1,5,Facebook,1,0.0
1230,2,5,Organic SEO,1,0.0
1230,3,5,Facebook,1,0.0
1230,4,5,Google Search,1,0.0
1230,5,5,Direct,1,21.6
1231,1,5,Direct,1,0.0
1231,2,5,Direct,1,0.0
1231,3,5,Direct,1,0.0
1231,4,5,Organic SEO,1,0.0
1231,5,5,Facebook,1,74.55
1232,1,2,Organic SEO,1,0.0
1232,2,2,Instagram,1,148.75
1233,1,5,Google Search,0,0.0
1233,2,5,Instagram,0,0.0
1233,3,5,YouTube,0,0.0
1233,4,5,Google Search,0,0.0
1233,5,5,Instagram,0,0.0
1234,1,2,Organic SEO,0,0.0
1234,2,2,Organic SEO,0,0.0
1235,1,3,Instagram,0,0.0
1235,2,3,Email,0,0.0
1235,3,3,Email,0,0.0
1236,1,5,Google Search,0,0.0
1236,2,5,Direct,0,0.0
1236,3,5,Direct,0,0.0
1236,4,5,Google Search,0,0.0
1236,5,5,Organic SEO,0,0.0
1237,1,3,Instagram,0,0.0
1237,2,3,Email,0,0.0
1237,3,3,Organic SEO,0,0.0
1238,1,6,Google Search,0,0.0
1238,2,6,Organic SEO,0,0.0
1238,3,6,Organic SEO,0,0.0
1238,4,6,Email,0,0.0
1238,5,6,Organic SEO,0,0.0
1238,6,6,Email,0,0.0
1239,1,3,Email,1,0.0
1239,2,3,Organic SEO,1,0.0
1239,3,3,Direct,1,257.66
1240,1,2,Organic SEO,0,0.0
1240,2,2,YouTube,0,0.0
1241,1,6,Email,0,0.0
1241,2,6,Google Search,0,0.0
1241,3,6,Organic SEO,0,0.0
1241,4,6,Direct,0,0.0
1241,5,6,Organic SEO,0,0.0
1241,6,6,Instagram,0,0.0
1242,1,3,Direct,0,0.0
1242,2,3,Organic SEO,0,0.0
1242,3,3,Direct,0,0.0
1243,1,6,Facebook,0,0.0
1243,2,6,Google Search,0,0.0
1243,3,6,Email,0,0.0
1243,4,6,Direct,0,0.0
1243,5,6,Instagram,0,0.0
1243,6,6,Email,0,0.0
1244,1,1,YouTube,1,94.81
1245,1,4,Direct,1,0.0
1245,2,4,Google Search,1,0.0
1245,3,4,Email,1,0.0
1245,4,4,YouTube,1,281.47
1246,1,1,Google Search,1,34.26
1247,1,6,Organic SEO,1,0.0
1247,2,6,Direct,1,0.0
1247,3,6,Direct,1,0.0
1247,4,6,Direct,1,0.0
1247,5,6,YouTube,1,0.0
1247,6,6,Direct,1,27.32
1248,1,4,Organic SEO,1,0.0
1248,2,4,Google Search,1,0.0
1248,3,4,Facebook,1,0.0
1248,4,4,YouTube,1,86.58
1249,1,3,Facebook,0,0.0
1249,2,3,Email,0,0.0
1249,3,3,Facebook,0,0.0
1250,1,5,Facebook,0,0.0
1250,2,5,Organic SEO,0,0.0
1250,3,5,Organic SEO,0,0.0
1250,4,5,YouTube,0,0.0
1250,5,5,YouTube,0,0.0
1251,1,4,Facebook,0,0.0
1251,2,4,YouTube,0,0.0
1251,3,4,Facebook,0,0.0
1251,4,4,Email,0,0.0
1252,1,3,Facebook,0,0.0
1252,2,3,Organic SEO,0,0.0
1252,3,3,Facebook,0,0.0
1253,1,1,Direct,0,0.0
1254,1,4,Direct,0,0.0
1254,2,4,Instagram,0,0.0
1254,3,4,Facebook,0,0.0
1254,4,4,Facebook,0,0.0
1255,1,3,Email,0,0.0
1255,2,3,Instagram,0,0.0
1255,3,3,Google Search,0,0.0
1256,1,5,Facebook,0,0.0
1256,2,5,Direct,0,0.0
1256,3,5,Direct,0,0.0
1256,4,5,Facebook,0,0.0
1256,5,5,Facebook,0,0.0
1257,1,1,Email,1,117.78
1258,1,5,Instagram,0,0.0
1258,2,5,Facebook,0,0.0
1258,3,5,YouTube,0,0.0
1258,4,5,YouTube,0,0.0
1258,5,5,Google Search,0,0.0
1259,1,3,Organic SEO,0,0.0
1259,2,3,Email,0,0.0
1259,3,3,Facebook,0,0.0
1260,1,4,Direct,1,0.0
1260,2,4,Facebook,1,0.0
1260,3,4,Google Search,1,0.0
1260,4,4,Google Search,1,87.98
1261,1,2,Instagram,0,0.0
1261,2,2,Email,0,0.0
1262,1,6,Organic SEO,1,0.0
1262,2,6,YouTube,1,0.0
1262,3,6,Direct,1,0.0
1262,4,6,Google Search,1,0.0
1262,5,6,Facebook,1,0.0
1262,6,6,YouTube,1,21.17
1263,1,4,YouTube,1,0.0
1263,2,4,Google Search,1,0.0
1263,3,4,Organic SEO,1,0.0
1263,4,4,Google Search,1,84.57
1264,1,2,Instagram,0,0.0
1264,2,2,Organic SEO,0,0.0
1265,1,2,Google Search,0,0.0
1265,2,2,YouTube,0,0.0
1266,1,3,Google Search,0,0.0
1266,2,3,Google Search,0,0.0
1266,3,3,Google Search,0,0.0
1267,1,3,Direct,0,0.0
1267,2,3,Organic SEO,0,0.0
1267,3,3,Facebook,0,0.0
1268,1,5,Direct,0,0.0
1268,2,5,Organic SEO,0,0.0
1268,3,5,Instagram,0,0.0
1268,4,5,Instagram,0,0.0
1268,5,5,Facebook,0,0.0
1269,1,4,Direct,0,0.0
1269,2,4,Facebook,0,0.0
1269,3,4,Direct,0,0.0
1269,4,4,YouTube,0,0.0
1270,1,1,Facebook,1,36.12
1271,1,2,Google Search,0,0.0
1271,2,2,Facebook,0,0.0
1272,1,4,Google Search,0,0.0
1272,2,4,Organic SEO,0,0.0
1272,3,4,Instagram,0,0.0
1272,4,4,Instagram,0,0.0
1273,1,5,Instagram,1,0.0
1273,2,5,Instagram,1,0.0
1273,3,5,Direct,1,0.0
1273,4,5,Organic SEO,1,0.0
1273,5,5,Google Search,1,143.85
1274,1,3,Facebook,1,0.0
1274,2,3,Facebook,1,0.0
1274,3,3,Instagram,1,116.35
1275,1,6,YouTube,1,0.0
1275,2,6,YouTube,1,0.0
1275,3,6,Organic SEO,1,0.0
1275,4,6,Instagram,1,0.0
1275,5,6,Instagram,1,0.0
1275,6,6,Email,1,46.62
1276,1,4,YouTube,0,0.0
1276,2,4,Organic SEO,0,0.0
1276,3,4,Google Search,0,0.0
1276,4,4,YouTube,0,0.0
1277,1,4,Email,1,0.0
1277,2,4,Organic SEO,1,0.0
1277,3,4,Google Search,1,0.0
1277,4,4,Email,1,62.82
1278,1,4,Direct,0,0.0
1278,2,4,YouTube,0,0.0
1278,3,4,Instagram,0,0.0
1278,4,4,Organic SEO,0,0.0
1279,1,1,Email,1,42.89
1280,1,5,Organic SEO,0,0.0
1280,2,5,Email,0,0.0
1280,3,5,Direct,0,0.0
1280,4,5,Direct,0,0.0
1280,5,5,Organic SEO,0,0.0
1281,1,2,Organic SEO,1,0.0
1281,2,2,Direct,1,86.15
1282,1,1,Direct,0,0.0
1283,1,5,Email,1,0.0
1283,2,5,Email,1,0.0
1283,3,5,Facebook,1,0.0
1283,4,5,Organic SEO,1,0.0
1283,5,5,Organic SEO,1,175.67
1284,1,2,Facebook,1,0.0
1284,2,2,Direct,1,45.15
1285,1,6,Facebook,0,0.0
1285,2,6,Email,0,0.0
1285,3,6,Direct,0,0.0
1285,4,6,Direct,0,0.0
1285,5,6,Organic SEO,0,0.0
1285,6,6,Organic SEO,0,0.0
1286,1,3,YouTube,0,0.0
1286,2,3,Direct,0,0.0
1286,3,3,Instagram,0,0.0
1287,1,4,Instagram,0,0.0
1287,2,4,Instagram,0,0.0
1287,3,4,Email,0,0.0
1287,4,4,Direct,0,0.0
1288,1,5,Facebook,0,0.0
1288,2,5,YouTube,0,0.0
1288,3,5,Google Search,0,0.0
1288,4,5,Instagram,0,0.0
1288,5,5,Organic SEO,0,0.0
1289,1,6,YouTube,0,0.0
1289,2,6,Facebook,0,0.0
1289,3,6,Instagram,0,0.0
1289,4,6,YouTube,0,0.0
1289,5,6,Instagram,0,0.0
1289,6,6,Email,0,0.0
1290,1,4,Email,1,0.0
1290,2,4,Organic SEO,1,0.0
1290,3,4,YouTube,1,0.0
1290,4,4,Email,1,128.1
1291,1,4,Email,1,0.0
1291,2,4,Google Search,1,0.0
1291,3,4,Google Search,1,0.0
1291,4,4,Google Search,1,62.1
1292,1,4,Email,0,0.0
1292,2,4,Instagram,0,0.0
1292,3,4,Direct,0,0.0
1292,4,4,Direct,0,0.0
1293,1,5,Google Search,1,0.0
1293,2,5,Instagram,1,0.0
1293,3,5,Google Search,1,0.0
1293,4,5,YouTube,1,0.0
1293,5,5,Facebook,1,51.68
1294,1,4,Google Search,0,0.0
1294,2,4,Email,0,0.0
1294,3,4,YouTube,0,0.0
1294,4,4,Email,0,0.0
1295,1,6,Instagram,1,0.0
1295,2,6,Direct,1,0.0
1295,3,6,Email,1,0.0
1295,4,6,Organic SEO,1,0.0
1295,5,6,Direct,1,0.0
1295,6,6,Facebook,1,83.52
1296,1,5,Facebook,1,0.0
1296,2,5,YouTube,1,0.0
1296,3,5,Instagram,1,0.0
1296,4,5,Google Search,1,0.0
1296,5,5,Email,1,43.61
1297,1,6,Instagram,0,0.0
1297,2,6,YouTube,0,0.0
1297,3,6,Organic SEO,0,0.0
1297,4,6,Organic SEO,0,0.0
1297,5,6,YouTube,0,0.0
1297,6,6,Instagram,0,0.0
1298,1,5,Email,1,0.0
1298,2,5,YouTube,1,0.0
1298,3,5,YouTube,1,0.0
1298,4,5,Email,1,0.0
1298,5,5,Email,1,61.1
1299,1,1,Facebook,0,0.0
1300,1,6,Organic SEO,0,0.0
1300,2,6,Organic SEO,0,0.0
1300,3,6,Facebook,0,0.0
1300,4,6,YouTube,0,0.0
1300,5,6,YouTube,0,0.0
1300,6,6,Instagram,0,0.0
1301,1,5,Facebook,1,0.0
1301,2,5,Email,1,0.0
1301,3,5,Instagram,1,0.0
1301,4,5,Instagram,1,0.0
1301,5,5,Google Search,1,38.92
1302,1,2,Direct,0,0.0
1302,2,2,Instagram,0,0.0
1303,1,1,Organic SEO,0,0.0
1304,1,2,Email,0,0.0
1304,2,2,Direct,0,0.0
1305,1,3,Google Search,0,0.0
1305,2,3,YouTube,0,0.0
1305,3,3,YouTube,0,0.0
1306,1,4,Direct,0,0.0
1306,2,4,YouTube,0,0.0
1306,3,4,Instagram,0,0.0
1306,4,4,Email,0,0.0
1307,1,4,Instagram,0,0.0
1307,2,4,Direct,0,0.0
1307,3,4,Organic SEO,0,0.0
1307,4,4,Organic SEO,0,0.0
1308,1,2,Direct,0,0.0
1308,2,2,Instagram,0,0.0
1309,1,3,Instagram,0,0.0
1309,2,3,Facebook,0,0.0
1309,3,3,YouTube,0,0.0
1310,1,1,Instagram,0,0.0
1311,1,3,Instagram,0,0.0
1311,2,3,Instagram,0,0.0
1311,3,3,Facebook,0,0.0
1312,1,4,Email,1,0.0
1312,2,4,Facebook,1,0.0
1312,3,4,Facebook,1,0.0
1312,4,4,Organic SEO,1,356.13
1313,1,5,Direct,0,0.0
1313,2,5,Direct,0,0.0
1313,3,5,Instagram,0,0.0
1313,4,5,Organic SEO,0,0.0
1313,5,5,Direct,0,0.0
1314,1,4,Direct,0,0.0
1314,2,4,YouTube,0,0.0
1314,3,4,Direct,0,0.0
1314,4,4,Direct,0,0.0
1315,1,2,YouTube,0,0.0
1315,2,2,Facebook,0,0.0
1316,1,6,Instagram,0,0.0
1316,2,6,Facebook,0,0.0
1316,3,6,Facebook,0,0.0
1316,4,6,Instagram,0,0.0
1316,5,6,Direct,0,0.0
1316,6,6,Organic SEO,0,0.0
1317,1,2,Facebook,1,0.0
1317,2,2,Google Search,1,92.27
1318,1,3,Email,0,0.0
1318,2,3,Facebook,0,0.0
1318,3,3,Direct,0,0.0
1319,1,1,Direct,1,55.16
1320,1,1,YouTube,1,104.56
1321,1,2,Instagram,0,0.0
1321,2,2,Organic SEO,0,0.0
1322,1,1,Direct,0,0.0
1323,1,2,Direct,0,0.0
1323,2,2,Organic SEO,0,0.0
1324,1,1,YouTube,0,0.0
1325,1,4,Direct,0,0.0
1325,2,4,Organic SEO,0,0.0
1325,3,4,Direct,0,0.0
1325,4,4,Organic SEO,0,0.0
1326,1,5,Direct,0,0.0
1326,2,5,Organic SEO,0,0.0
1326,3,5,Direct,0,0.0
1326,4,5,Google Search,0,0.0
1326,5,5,Google Search,0,0.0
1327,1,2,Organic SEO,1,0.0
1327,2,2,Facebook,1,83.21
1328,1,4,Direct,0,0.0
1328,2,4,Instagram,0,0.0
1328,3,4,Organic SEO,0,0.0
1328,4,4,Facebook,0,0.0
1329,1,2,Google Search,0,0.0
1329,2,2,Facebook,0,0.0
1330,1,1,Facebook,0,0.0
1331,1,3,Email,0,0.0
1331,2,3,Facebook,0,0.0
1331,3,3,Facebook,0,0.0
1332,1,4,Email,0,0.0
1332,2,4,YouTube,0,0.0
1332,3,4,Facebook,0,0.0
1332,4,4,Direct,0,0.0
1333,1,2,Google Search,0,0.0
1333,2,2,Instagram,0,0.0
1334,1,4,Organic SEO,0,0.0
1334,2,4,Instagram,0,0.0
1334,3,4,YouTube,0,0.0
1334,4,4,Organic SEO,0,0.0
1335,1,1,Direct,0,0.0
1336,1,1,Google Search,1,77.12
1337,1,2,Instagram,1,0.0
1337,2,2,Email,1,138.37
1338,1,6,Facebook,0,0.0
1338,2,6,YouTube,0,0.0
1338,3,6,Organic SEO,0,0.0
1338,4,6,Organic SEO,0,0.0
1338,5,6,Direct,0,0.0
1338,6,6,Organic SEO,0,0.0
1339,1,4,Email,0,0.0
1339,2,4,YouTube,0,0.0
1339,3,4,Instagram,0,0.0
1339,4,4,Email,0,0.0
1340,1,3,Google Search,0,0.0
1340,2,3,Facebook,0,0.0
1340,3,3,Instagram,0,0.0
1341,1,6,Email,1,0.0
1341,2,6,YouTube,1,0.0
1341,3,6,Organic SEO,1,0.0
1341,4,6,YouTube,1,0.0
1341,5,6,YouTube,1,0.0
1341,6,6,Instagram,1,152.97
1342,1,6,Email,0,0.0
1342,2,6,Facebook,0,0.0
1342,3,6,Email,0,0.0
1342,4,6,Google Search,0,0.0
1342,5,6,Email,0,0.0
1342,6,6,Direct,0,0.0
1343,1,2,Instagram,1,0.0
1343,2,2,Instagram,1,62.09
1344,1,5,Instagram,0,0.0
1344,2,5,Instagram,0,0.0
1344,3,5,Direct,0,0.0
1344,4,5,Facebook,0,0.0
1344,5,5,Google Search,0,0.0
1345,1,5,Facebook,0,0.0
1345,2,5,Direct,0,0.0
1345,3,5,Email,0,0.0
1345,4,5,Email,0,0.0
1345,5,5,Instagram,0,0.0
1346,1,3,Facebook,0,0.0
1346,2,3,Instagram,0,0.0
1346,3,3,Google Search,0,0.0
1347,1,1,Instagram,0,0.0
1348,1,1,Instagram,0,0.0
1349,1,6,Organic SEO,0,0.0
1349,2,6,Instagram,0,0.0
1349,3,6,Organic SEO,0,0.0
1349,4,6,YouTube,0,0.0
1349,5,6,Instagram,0,0.0
1349,6,6,YouTube,0,0.0
1350,1,3,YouTube,1,0.0
1350,2,3,Direct,1,0.0
1350,3,3,YouTube,1,60.16
1351,1,4,Instagram,0,0.0
1351,2,4,Facebook,0,0.0
1351,3,4,Email,0,0.0
1351,4,4,YouTube,0,0.0
1352,1,3,Instagram,0,0.0
1352,2,3,Facebook,0,0.0
1352,3,3,Email,0,0.0
1353,1,1,Google Search,0,0.0
1354,1,4,Facebook,0,0.0
1354,2,4,Google Search,0,0.0
1354,3,4,YouTube,0,0.0
1354,4,4,Email,0,0.0
1355,1,4,Organic SEO,0,0.0
1355,2,4,YouTube,0,0.0
1355,3,4,YouTube,0,0.0
1355,4,4,Organic SEO,0,0.0
1356,1,4,Direct,0,0.0
1356,2,4,Email,0,0.0
1356,3,4,Facebook,0,0.0
1356,4,4,Instagram,0,0.0
1357,1,4,Google Search,1,0.0
1357,2,4,YouTube,1,0.0
1357,3,4,Organic SEO,1,0.0
1357,4,4,Google Search,1,74.25
1358,1,4,Google Search,1,0.0
1358,2,4,Facebook,1,0.0
1358,3,4,Instagram,1,0.0
1358,4,4,Organic SEO,1,17.97
1359,1,4,Google Search,1,0.0
1359,2,4,Email,1,0.0
1359,3,4,Email,1,0.0
1359,4,4,Instagram,1,31.17
1360,1,3,Organic SEO,0,0.0
1360,2,3,Email,0,0.0
1360,3,3,Instagram,0,0.0
1361,1,2,Direct,0,0.0
1361,2,2,Email,0,0.0
1362,1,3,Organic SEO,0,0.0
1362,2,3,Facebook,0,0.0
1362,3,3,Direct,0,0.0
1363,1,1,Instagram,1,234.35
1364,1,1,Email,0,0.0
1365,1,5,Instagram,1,0.0
1365,2,5,Email,1,0.0
1365,3,5,Email,1,0.0
1365,4,5,Direct,1,0.0
1365,5,5,Direct,1,284.71
1366,1,2,Instagram,0,0.0
1366,2,2,Instagram,0,0.0
1367,1,4,Facebook,0,0.0
1367,2,4,Direct,0,0.0
1367,3,4,Google Search,0,0.0
1367,4,4,YouTube,0,0.0
1368,1,4,Facebook,0,0.0
1368,2,4,Email,0,0.0
1368,3,4,Instagram,0,0.0
1368,4,4,Organic SEO,0,0.0
1369,1,6,Facebook,1,0.0
1369,2,6,Google Search,1,0.0
1369,3,6,Facebook,1,0.0
1369,4,6,Google Search,1,0.0
1369,5,6,YouTube,1,0.0
1369,6,6,Direct,1,75.62
1370,1,6,Google Search,0,0.0
1370,2,6,Instagram,0,0.0
1370,3,6,Facebook,0,0.0
1370,4,6,YouTube,0,0.0
1370,5,6,YouTube,0,0.0
1370,6,6,Google Search,0,0.0
1371,1,2,Direct,1,0.0
1371,2,2,Instagram,1,134.77
1372,1,6,Organic SEO,0,0.0
1372,2,6,Facebook,0,0.0
1372,3,6,Google Search,0,0.0
1372,4,6,Direct,0,0.0
1372,5,6,Facebook,0,0.0
1372,6,6,YouTube,0,0.0
1373,1,4,Google Search,0,0.0
1373,2,4,Instagram,0,0.0
1373,3,4,Email,0,0.0
1373,4,4,YouTube,0,0.0
1374,1,1,Email,1,111.93
1375,1,1,Organic SEO,1,776.83
1376,1,3,Google Search,1,0.0
1376,2,3,Organic SEO,1,0.0
1376,3,3,Instagram,1,197.1
1377,1,2,Facebook,1,0.0
1377,2,2,Google Search,1,82.31
1378,1,4,YouTube,0,0.0
1378,2,4,Google Search,0,0.0
1378,3,4,Organic SEO,0,0.0
1378,4,4,Facebook,0,0.0
1379,1,3,Email,1,0.0
1379,2,3,Email,1,0.0
1379,3,3,Email,1,46.11
1380,1,4,Organic SEO,0,0.0
1380,2,4,Organic SEO,0,0.0
1380,3,4,Google Search,0,0.0
1380,4,4,Facebook,0,0.0
1381,1,2,Instagram,0,0.0
1381,2,2,Direct,0,0.0
1382,1,1,Facebook,1,29.24
1383,1,5,Email,1,0.0
1383,2,5,Instagram,1,0.0
1383,3,5,Email,1,0.0
1383,4,5,Facebook,1,0.0
1383,5,5,Organic SEO,1,103.8
1384,1,5,YouTube,0,0.0
1384,2,5,Facebook,0,0.0
1384,3,5,Instagram,0,0.0
1384,4,5,Direct,0,0.0
1384,5,5,Email,0,0.0
1385,1,1,Direct,0,0.0
1386,1,2,Email,0,0.0
1386,2,2,Organic SEO,0,0.0
1387,1,5,Organic SEO,0,0.0
1387,2,5,Organic SEO,0,0.0
1387,3,5,Instagram,0,0.0
1387,4,5,Google Search,0,0.0
1387,5,5,Direct,0,0.0
1388,1,5,Email,0,0.0
1388,2,5,Organic SEO,0,0.0
1388,3,5,Google Search,0,0.0
1388,4,5,Organic SEO,0,0.0
1388,5,5,Instagram,0,0.0
1389,1,6,Email,0,0.0
1389,2,6,Email,0,0.0
1389,3,6,YouTube,0,0.0
1389,4,6,YouTube,0,0.0
1389,5,6,Instagram,0,0.0
1389,6,6,Google Search,0,0.0
1390,1,5,Google Search,0,0.0
1390,2,5,Google Search,0,0.0
1390,3,5,YouTube,0,0.0
1390,4,5,Direct,0,0.0
1390,5,5,Direct,0,0.0
1391,1,4,Facebook,0,0.0
1391,2,4,Instagram,0,0.0
1391,3,4,Direct,0,0.0
