id_student,code_module,code_presentation,risk_tier,dropout_risk_score,final_result
681798,BBB,2014J,Medium,4.81,Pass
681961,BBB,2014J,Critical,9.44,Withdrawn
681964,BBB,2014J,Critical,9.37,Withdrawn
681971,BBB,2014J,Critical,9.6,Withdrawn
681984,BBB,2014J,Medium,5.34,Pass
682051,BBB,2014J,Medium,4.45,Pass
682056,BBB,2014J,Medium,4.84,Fail
682058,BBB,2014J,Medium,4.58,Pass
682107,BBB,2014J,Medium,5.14,Pass
682163,BBB,2014J,Critical,9.47,Withdrawn
682223,BBB,2014J,Medium,4.4,Distinction
682289,BBB,2014J,Critical,9.5,Withdrawn
682316,BBB,2014J,Medium,4.49,Pass
682343,BBB,2014J,Medium,3.91,Pass
682364,BBB,2014J,Critical,7.62,Withdrawn
682366,BBB,2014J,Critical,9.47,Withdrawn
682375,BBB,2014J,High,6.24,Withdrawn
682409,BBB,2014J,Medium,4.54,Pass
682480,BBB,2014J,Medium,4.94,Pass
682483,BBB,2014J,Medium,5.0,Pass
682538,BBB,2014J,High,6.37,Withdrawn
682627,BBB,2014J,Medium,4.78,Pass
682728,BBB,2014J,High,7.36,Withdrawn
682731,BBB,2014J,High,7.37,Withdrawn
682887,BBB,2014J,Medium,4.7,Fail
682913,BBB,2014J,Critical,8.24,Withdrawn
683002,BBB,2014J,Medium,3.86,Distinction
683054,BBB,2014J,Critical,9.45,Withdrawn
683120,BBB,2014J,Medium,3.87,Pass
683140,BBB,2014J,Medium,3.71,Pass
683145,BBB,2014J,Medium,4.62,Pass
683164,BBB,2014J,Medium,5.02,Pass
683172,BBB,2014J,Critical,9.43,Withdrawn
683202,BBB,2014J,Medium,4.89,Pass
683275,BBB,2014J,Medium,5.03,Pass
683301,BBB,2014J,Critical,9.45,Withdrawn
683315,BBB,2014J,Critical,9.4,Withdrawn
683338,BBB,2014J,Critical,9.6,Withdrawn
683420,BBB,2014J,Medium,4.56,Pass
683465,BBB,2014J,Critical,9.4,Withdrawn
683536,BBB,2014J,High,6.6,Withdrawn
683548,BBB,2014J,Medium,4.41,Fail
683592,BBB,2014J,Medium,4.99,Pass
683618,BBB,2014J,Medium,4.52,Pass
683630,BBB,2014J,Medium,4.55,Pass
683664,BBB,2014J,Medium,4.4,Pass
683705,BBB,2014J,Medium,4.63,Pass
683742,BBB,2014J,Medium,5.03,Pass
683768,BBB,2014J,Critical,9.45,Withdrawn
683779,BBB,2014J,Medium,4.33,Pass
683783,BBB,2014J,Medium,4.22,Pass
683792,BBB,2014J,Critical,9.36,Withdrawn
683802,BBB,2014J,Critical,9.6,Withdrawn
683817,BBB,2014J,Medium,4.42,Distinction
683838,BBB,2014J,Medium,4.84,Fail
683935,BBB,2014J,Medium,4.41,Pass
683947,BBB,2014J,Critical,7.86,Withdrawn
683987,BBB,2014J,Medium,4.28,Pass
683993,BBB,2014J,Critical,9.33,Withdrawn
684055,BBB,2014J,Medium,4.35,Pass
684072,BBB,2014J,Medium,4.11,Pass
684098,BBB,2014J,High,5.67,Fail
684184,BBB,2014J,Medium,4.0,Distinction
684250,BBB,2014J,Medium,4.96,Pass
684273,BBB,2014J,Medium,4.53,Pass
684319,BBB,2014J,Medium,4.57,Pass
684329,BBB,2014J,Medium,4.41,Pass
684375,BBB,2014J,Medium,4.71,Pass
684420,BBB,2014J,Medium,5.14,Fail
684459,BBB,2014J,Critical,7.81,Withdrawn
684467,BBB,2014J,High,6.5,Fail
684502,BBB,2014J,Critical,9.6,Withdrawn
684525,BBB,2014J,Critical,9.53,Withdrawn
684607,BBB,2014J,Critical,9.33,Withdrawn
684615,BBB,2014J,Medium,4.13,Distinction
684641,BBB,2014J,Critical,9.47,Withdrawn
684681,BBB,2014J,High,5.72,Fail
684687,BBB,2014J,Medium,4.85,Pass
684704,BBB,2014J,Medium,5.02,Pass
684736,BBB,2014J,Critical,9.26,Withdrawn
684833,BBB,2014J,Medium,4.06,Distinction
684890,BBB,2014J,Critical,9.48,Withdrawn
684931,BBB,2014J,Medium,4.64,Pass
684971,BBB,2014J,High,5.5,Fail
684982,BBB,2014J,Critical,9.43,Withdrawn
685000,BBB,2014J,Critical,8.09,Withdrawn
685009,BBB,2014J,Medium,4.72,Pass
685052,BBB,2014J,Medium,4.71,Fail
685079,BBB,2014J,Medium,4.83,Fail
685201,BBB,2014J,Medium,4.85,Pass
685228,BBB,2014J,Medium,5.35,Pass
685257,BBB,2014J,Medium,4.86,Fail
685267,BBB,2014J,Medium,5.01,Pass
685318,BBB,2014J,Medium,4.58,Pass
685391,BBB,2014J,Medium,4.91,Pass
685453,BBB,2014J,Medium,4.78,Fail
685506,BBB,2014J,Critical,9.6,Withdrawn
685592,BBB,2014J,Medium,4.39,Distinction
685599,BBB,2014J,Critical,9.47,Withdrawn
685602,BBB,2014J,High,7.36,Withdrawn
685653,BBB,2014J,High,5.72,Fail
685702,BBB,2014J,Medium,4.98,Pass
685740,BBB,2014J,Critical,9.6,Withdrawn
685776,BBB,2014J,Medium,4.41,Fail
685779,BBB,2014J,Medium,5.05,Pass
685812,BBB,2014J,Medium,3.83,Distinction
685829,BBB,2014J,Medium,4.85,Pass
685830,BBB,2014J,Medium,4.57,Pass
685841,BBB,2014J,High,6.4,Fail
685842,BBB,2014J,Medium,4.22,Pass
685861,BBB,2014J,Critical,9.46,Withdrawn
685900,BBB,2014J,Medium,4.24,Fail
686074,BBB,2014J,Medium,4.73,Pass
686093,BBB,2014J,Critical,9.26,Withdrawn
686128,BBB,2014J,Medium,4.26,Pass
686182,BBB,2014J,Medium,4.63,Pass
686191,BBB,2014J,Critical,7.66,Withdrawn
686200,BBB,2014J,Medium,4.18,Distinction
686201,BBB,2014J,Critical,9.46,Withdrawn
686266,BBB,2014J,Critical,9.37,Withdrawn
686286,BBB,2014J,Medium,4.24,Fail
686378,BBB,2014J,Medium,5.05,Fail
686402,BBB,2014J,Medium,4.51,Fail
686530,BBB,2014J,Critical,9.47,Withdrawn
686596,BBB,2014J,Medium,5.12,Fail
686633,BBB,2014J,Critical,9.51,Withdrawn
686667,BBB,2014J,Medium,3.72,Pass
686670,BBB,2014J,Medium,5.1,Pass
686688,BBB,2014J,High,7.41,Withdrawn
686703,BBB,2014J,Critical,7.55,Withdrawn
686725,BBB,2014J,Medium,4.39,Pass
686752,BBB,2014J,High,7.39,Withdrawn
686762,BBB,2014J,Medium,5.32,Pass
686791,BBB,2014J,Medium,4.47,Pass
686822,BBB,2014J,Medium,4.37,Pass
686837,BBB,2014J,Medium,4.65,Pass
686938,BBB,2014J,Medium,4.59,Pass
686940,BBB,2014J,Medium,4.49,Distinction
686953,BBB,2014J,Medium,4.93,Fail
686987,BBB,2014J,Medium,3.74,Pass
687004,BBB,2014J,High,6.54,Fail
687030,BBB,2014J,Critical,8.73,Withdrawn
687037,BBB,2014J,Medium,4.32,Pass
687060,BBB,2014J,Medium,5.0,Fail
687105,BBB,2014J,Critical,9.47,Withdrawn
687122,BBB,2014J,Medium,4.9,Pass
687154,BBB,2014J,High,7.49,Withdrawn
687157,BBB,2014J,Medium,5.07,Pass
687173,BBB,2014J,Medium,4.07,Pass
687185,BBB,2014J,Medium,4.78,Pass
687217,BBB,2014J,High,7.45,Withdrawn
687256,BBB,2014J,Critical,9.3,Withdrawn
687301,BBB,2014J,Medium,5.31,Pass
687326,BBB,2014J,Medium,5.01,Fail
687369,BBB,2014J,Critical,9.5,Withdrawn
687378,BBB,2014J,Medium,4.25,Pass
687379,BBB,2014J,Medium,4.31,Pass
687402,BBB,2014J,Medium,4.58,Pass
687404,BBB,2014J,High,6.24,Fail
687406,BBB,2014J,Medium,4.6,Pass
687421,BBB,2014J,Medium,4.33,Pass
687444,BBB,2014J,Critical,9.5,Withdrawn
687533,BBB,2014J,Medium,4.56,Distinction
687566,BBB,2014J,Medium,4.28,Distinction
687575,BBB,2014J,Medium,4.18,Distinction
687578,BBB,2014J,Critical,9.47,Withdrawn
687683,BBB,2014J,Medium,4.34,Pass
687688,BBB,2014J,Medium,4.5,Pass
687769,BBB,2014J,Medium,5.12,Pass
687822,BBB,2014J,Critical,9.35,Withdrawn
687977,BBB,2014J,Critical,9.46,Withdrawn
687978,BBB,2014J,Critical,9.43,Withdrawn
688000,BBB,2014J,Critical,9.4,Withdrawn
688011,BBB,2014J,Medium,4.4,Pass
688106,BBB,2014J,Critical,7.87,Withdrawn
688130,BBB,2014J,Medium,5.47,Pass
688135,BBB,2014J,Medium,4.6,Pass
688144,BBB,2014J,Critical,7.96,Withdrawn
688167,BBB,2014J,Medium,4.5,Pass
688208,BBB,2014J,Critical,7.88,Withdrawn
688263,BBB,2014J,Medium,4.45,Fail
688301,BBB,2014J,Medium,4.4,Fail
688376,BBB,2014J,Medium,4.92,Pass
688398,BBB,2014J,Medium,4.51,Fail
688513,BBB,2014J,Medium,4.53,Pass
688519,BBB,2014J,Medium,3.98,Pass
688522,BBB,2014J,Critical,9.5,Withdrawn
688545,BBB,2014J,Critical,9.46,Withdrawn
688599,BBB,2014J,High,5.55,Fail
688600,BBB,2014J,High,6.35,Withdrawn
688638,BBB,2014J,Medium,4.54,Pass
688710,BBB,2014J,Critical,9.36,Withdrawn
688927,BBB,2014J,Critical,9.47,Withdrawn
688954,BBB,2014J,Medium,5.02,Pass
688997,BBB,2014J,Critical,9.5,Withdrawn
689069,BBB,2014J,High,5.72,Fail
689089,BBB,2014J,Medium,5.26,Fail
689094,BBB,2014J,Medium,4.61,Pass
689095,BBB,2014J,Medium,4.67,Pass
689097,BBB,2014J,Medium,4.59,Pass
689107,BBB,2014J,Medium,4.43,Fail
689112,BBB,2014J,Critical,9.53,Withdrawn
689113,BBB,2014J,Medium,4.81,Pass
689124,BBB,2014J,Medium,4.58,Pass
689129,BBB,2014J,Medium,4.64,Pass
689131,BBB,2014J,Medium,4.32,Pass
689132,BBB,2014J,Medium,4.68,Pass
689139,BBB,2014J,Medium,4.49,Pass
689141,BBB,2014J,Medium,5.06,Pass
689147,BBB,2014J,Medium,4.93,Pass
689148,BBB,2014J,Medium,4.21,Distinction
689157,BBB,2014J,Medium,4.69,Pass
689173,BBB,2014J,Critical,9.42,Withdrawn
689178,BBB,2014J,Medium,4.53,Fail
689180,BBB,2014J,Critical,9.47,Withdrawn
689185,BBB,2014J,Medium,4.65,Fail
689187,BBB,2014J,Medium,4.65,Pass
689228,BBB,2014J,Medium,4.66,Fail
689230,BBB,2014J,Medium,4.45,Pass
689265,BBB,2014J,Medium,4.74,Pass
689267,BBB,2014J,Medium,4.82,Pass
689274,BBB,2014J,Medium,3.77,Pass
689287,BBB,2014J,Medium,4.65,Distinction
689298,BBB,2014J,High,6.49,Fail
689329,BBB,2014J,Medium,5.21,Fail
689333,BBB,2014J,Medium,5.15,Pass
689350,BBB,2014J,Critical,9.37,Withdrawn
689397,BBB,2014J,Medium,4.91,Fail
689406,BBB,2014J,Medium,5.09,Pass
689478,BBB,2014J,Critical,9.53,Withdrawn
689487,BBB,2014J,Medium,4.36,Fail
689493,BBB,2014J,Critical,7.55,Withdrawn
689563,BBB,2014J,Medium,4.4,Pass
689628,BBB,2014J,Critical,9.6,Withdrawn
689662,BBB,2014J,Medium,4.47,Pass
689665,BBB,2014J,Medium,4.11,Pass
689727,BBB,2014J,Medium,4.64,Pass
689768,BBB,2014J,Medium,4.82,Pass
689775,BBB,2014J,Medium,4.77,Fail
689778,BBB,2014J,Critical,9.5,Withdrawn
689808,BBB,2014J,Critical,7.65,Withdrawn
689828,BBB,2014J,Medium,4.84,Pass
689896,BBB,2014J,Critical,8.19,Withdrawn
689925,BBB,2014J,Critical,8.04,Withdrawn
689936,BBB,2014J,Medium,4.94,Pass
689952,BBB,2014J,Critical,9.47,Withdrawn
689975,BBB,2014J,Medium,4.65,Pass
690003,BBB,2014J,Medium,4.59,Pass
690089,BBB,2014J,Medium,4.27,Pass
690102,BBB,2014J,High,6.47,Withdrawn
690116,BBB,2014J,Medium,4.4,Pass
690211,BBB,2014J,Medium,4.76,Pass
690235,BBB,2014J,Critical,9.36,Withdrawn
690318,BBB,2014J,Medium,4.51,Pass
690319,BBB,2014J,Medium,4.53,Pass
690329,BBB,2014J,Critical,9.3,Withdrawn
690359,BBB,2014J,Medium,4.88,Distinction
690366,BBB,2014J,Critical,7.85,Withdrawn
690384,BBB,2014J,Medium,4.79,Pass
690430,BBB,2014J,Critical,8.7,Withdrawn
690469,BBB,2014J,Medium,4.31,Pass
690548,BBB,2014J,Medium,4.47,Fail
690554,BBB,2014J,Critical,9.47,Withdrawn
690766,BBB,2014J,Medium,4.49,Pass
690767,BBB,2014J,Medium,4.89,Fail
690825,BBB,2014J,Critical,9.47,Withdrawn
690902,BBB,2014J,Medium,4.0,Pass
690940,BBB,2014J,High,7.41,Withdrawn
690967,BBB,2014J,Medium,4.65,Pass
691006,BBB,2014J,Medium,4.66,Fail
691026,BBB,2014J,Medium,4.54,Pass
691028,BBB,2014J,High,7.48,Withdrawn
691094,BBB,2014J,Medium,4.75,Pass
691106,BBB,2014J,Medium,5.05,Pass
691122,BBB,2014J,Medium,4.51,Pass
691272,BBB,2014J,Critical,9.45,Withdrawn
691286,BBB,2014J,High,7.43,Withdrawn
691312,BBB,2014J,Medium,4.63,Pass
691343,BBB,2014J,Critical,7.54,Withdrawn
691353,BBB,2014J,Critical,7.62,Withdrawn
691367,BBB,2014J,Critical,9.33,Withdrawn
691411,BBB,2014J,Critical,8.7,Withdrawn
691413,BBB,2014J,Medium,4.39,Distinction
691509,BBB,2014J,Critical,9.47,Withdrawn
691514,BBB,2014J,Medium,4.9,Pass
691663,BBB,2014J,Critical,9.58,Withdrawn
691683,BBB,2014J,Medium,4.48,Pass
691717,BBB,2014J,Medium,4.47,Pass
691815,BBB,2014J,Critical,9.53,Withdrawn
691835,BBB,2014J,Medium,4.76,Distinction
691851,BBB,2014J,Medium,4.47,Pass
691856,BBB,2014J,Medium,4.75,Pass
691867,BBB,2014J,Critical,9.43,Withdrawn
691869,BBB,2014J,Medium,4.76,Pass
691907,BBB,2014J,Medium,4.32,Pass
691997,BBB,2014J,Medium,5.12,Fail
692164,BBB,2014J,Medium,4.96,Pass
692175,BBB,2014J,Medium,4.86,Fail
692181,BBB,2014J,Medium,4.95,Pass
692196,BBB,2014J,Medium,4.49,Distinction
692207,BBB,2014J,Medium,5.11,Pass
692215,BBB,2014J,Medium,4.01,Distinction
692355,BBB,2014J,Medium,3.99,Pass
692384,BBB,2014J,Critical,8.47,Withdrawn
692392,BBB,2014J,Critical,9.47,Withdrawn
692473,BBB,2014J,Medium,4.98,Pass
692474,BBB,2014J,Medium,4.9,Fail
692479,BBB,2014J,Critical,8.14,Withdrawn
692482,BBB,2014J,High,6.42,Fail
692484,BBB,2014J,Medium,4.91,Pass
692496,BBB,2014J,Medium,4.75,Fail
692502,BBB,2014J,Medium,4.11,Pass
692515,BBB,2014J,High,6.6,Fail
692518,BBB,2014J,Medium,4.74,Pass
692521,BBB,2014J,High,5.53,Fail
692522,BBB,2014J,Medium,4.89,Pass
692525,BBB,2014J,Medium,4.82,Fail
692528,BBB,2014J,Critical,9.47,Withdrawn
692532,BBB,2014J,Critical,9.47,Withdrawn
692537,BBB,2014J,Critical,9.5,Withdrawn
692540,BBB,2014J,Critical,9.53,Withdrawn
692542,BBB,2014J,Critical,9.3,Withdrawn
692544,BBB,2014J,Medium,5.39,Pass
692547,BBB,2014J,High,6.6,Fail
692553,BBB,2014J,Medium,4.48,Fail
692572,BBB,2014J,Medium,4.19,Pass
692609,BBB,2014J,Medium,3.5,Distinction
692625,BBB,2014J,Critical,9.43,Withdrawn
692629,BBB,2014J,High,7.29,Withdrawn
692647,BBB,2014J,Critical,7.8,Withdrawn
692805,BBB,2014J,Medium,4.42,Pass
692826,BBB,2014J,High,6.38,Fail
692827,BBB,2014J,Medium,4.6,Pass
692855,BBB,2014J,Critical,9.5,Withdrawn
692871,BBB,2014J,Critical,9.53,Withdrawn
692897,BBB,2014J,Critical,9.36,Withdrawn
692907,BBB,2014J,Medium,5.19,Pass
692908,BBB,2014J,Medium,4.76,Pass
692914,BBB,2014J,Critical,9.53,Withdrawn
692918,BBB,2014J,Medium,4.72,Pass
692920,BBB,2014J,Medium,4.91,Pass
692936,BBB,2014J,Medium,4.99,Fail
692943,BBB,2014J,Medium,4.67,Pass
692961,BBB,2014J,Critical,9.6,Withdrawn
693091,BBB,2014J,Medium,4.28,Pass
693098,BBB,2014J,Medium,4.48,Pass
693116,BBB,2014J,Critical,9.37,Withdrawn
693127,BBB,2014J,Critical,9.43,Withdrawn
693213,BBB,2014J,Medium,4.28,Distinction
693230,BBB,2014J,Medium,5.04,Pass
693269,BBB,2014J,Critical,9.43,Withdrawn
693297,BBB,2014J,Medium,4.82,Fail
693333,BBB,2014J,Critical,9.3,Withdrawn
693352,BBB,2014J,Critical,9.4,Withdrawn
693380,BBB,2014J,Medium,4.23,Pass
693514,BBB,2014J,Medium,4.67,Pass
693615,BBB,2014J,Critical,9.52,Withdrawn
693620,BBB,2014J,Critical,9.33,Withdrawn
693635,BBB,2014J,Medium,5.02,Fail
693643,BBB,2014J,Critical,9.53,Withdrawn
693682,BBB,2014J,Medium,4.82,Pass
693692,BBB,2014J,High,5.91,Fail
693709,BBB,2014J,Critical,9.5,Withdrawn
693744,BBB,2014J,Critical,9.53,Withdrawn
693752,BBB,2014J,Medium,4.93,Pass
693793,BBB,2014J,Medium,5.11,Pass
693871,BBB,2014J,Medium,5.06,Fail
693899,BBB,2014J,High,5.56,Fail
693934,BBB,2014J,High,6.53,Withdrawn
693983,BBB,2014J,Critical,9.42,Withdrawn
694001,BBB,2014J,Critical,9.53,Withdrawn
694003,BBB,2014J,Critical,9.53,Withdrawn
694078,BBB,2014J,Medium,4.12,Pass
694155,BBB,2014J,Medium,4.48,Fail
694190,BBB,2014J,Medium,4.79,Pass
694222,BBB,2014J,Critical,9.47,Withdrawn
694329,BBB,2014J,Critical,9.43,Withdrawn
694338,BBB,2014J,Medium,4.73,Pass
694339,BBB,2014J,Critical,9.39,Withdrawn
694341,BBB,2014J,Medium,4.96,Pass
694342,BBB,2014J,Medium,4.82,Pass
694349,BBB,2014J,Medium,5.06,Pass
694380,BBB,2014J,Critical,9.29,Withdrawn
694404,BBB,2014J,Medium,4.19,Fail
694448,BBB,2014J,Critical,9.45,Withdrawn
694458,BBB,2014J,Critical,9.47,Withdrawn
694473,BBB,2014J,Medium,4.8,Pass
694476,BBB,2014J,Critical,8.38,Withdrawn
694490,BBB,2014J,Medium,4.56,Pass
694526,BBB,2014J,Medium,4.78,Pass
694554,BBB,2014J,Critical,7.91,Withdrawn
694561,BBB,2014J,Medium,4.63,Pass
694576,BBB,2014J,Medium,4.71,Fail
694616,BBB,2014J,Critical,8.23,Withdrawn
694682,BBB,2014J,Critical,9.47,Withdrawn
694706,BBB,2014J,Medium,4.44,Pass
694792,BBB,2014J,Medium,4.45,Pass
694823,BBB,2014J,Medium,4.85,Pass
694857,BBB,2014J,High,5.71,Fail
694951,BBB,2014J,Critical,9.4,Withdrawn
694974,BBB,2014J,Critical,7.78,Withdrawn
694981,BBB,2014J,Medium,4.93,Pass
694983,BBB,2014J,Medium,4.5,Pass
695001,BBB,2014J,Medium,4.73,Pass
695014,BBB,2014J,Medium,4.73,Pass
695015,BBB,2014J,High,6.6,Fail
695021,BBB,2014J,Medium,4.6,Pass
695027,BBB,2014J,Medium,4.62,Pass
695031,BBB,2014J,Medium,4.81,Pass
695035,BBB,2014J,Critical,9.37,Withdrawn
695044,BBB,2014J,Medium,4.66,Pass
695047,BBB,2014J,Medium,4.46,Pass
695049,BBB,2014J,Medium,5.01,Pass
695051,BBB,2014J,Critical,9.47,Withdrawn
695054,BBB,2014J,Medium,4.47,Distinction
695070,BBB,2014J,Medium,4.72,Pass
695075,BBB,2014J,Medium,4.47,Pass
695084,BBB,2014J,Medium,4.65,Pass
695125,BBB,2014J,Critical,9.5,Withdrawn
695144,BBB,2014J,Medium,5.04,Pass
695148,BBB,2014J,Medium,4.83,Pass
695186,BBB,2014J,High,6.34,Fail
695205,BBB,2014J,Medium,4.33,Distinction
695235,BBB,2014J,Medium,4.61,Pass
695247,BBB,2014J,Medium,3.89,Distinction
695256,BBB,2014J,Medium,4.75,Pass
695259,BBB,2014J,Medium,4.7,Pass
695278,BBB,2014J,Medium,4.22,Pass
695298,BBB,2014J,Critical,8.23,Withdrawn
695356,BBB,2014J,Critical,9.45,Withdrawn
695405,BBB,2014J,Medium,5.28,Fail
695411,BBB,2014J,Critical,9.33,Withdrawn
695434,BBB,2014J,Medium,4.69,Fail
695461,BBB,2014J,Critical,8.2,Withdrawn
695475,BBB,2014J,Medium,4.24,Distinction
695484,BBB,2014J,Medium,4.7,Pass
695510,BBB,2014J,Medium,4.94,Pass
695516,BBB,2014J,Critical,8.69,Withdrawn
695528,BBB,2014J,Critical,8.04,Withdrawn
695535,BBB,2014J,Medium,4.75,Pass
695613,BBB,2014J,Medium,5.26,Pass
695631,BBB,2014J,Medium,4.38,Pass
695654,BBB,2014J,Medium,4.45,Pass
695695,BBB,2014J,Critical,9.37,Withdrawn
695941,BBB,2014J,Critical,7.51,Withdrawn
695972,BBB,2014J,Medium,4.69,Pass
695981,BBB,2014J,High,7.28,Withdrawn
695982,BBB,2014J,Critical,9.33,Withdrawn
696007,BBB,2014J,Medium,4.04,Pass
696152,BBB,2014J,Medium,4.52,Pass
696203,BBB,2014J,Medium,4.92,Pass
696301,BBB,2014J,Medium,5.26,Pass
696316,BBB,2014J,Critical,8.42,Withdrawn
696348,BBB,2014J,Medium,5.1,Fail
696440,BBB,2014J,Medium,4.62,Pass
696481,BBB,2014J,Critical,9.6,Withdrawn
696527,BBB,2014J,Critical,9.59,Withdrawn
696569,BBB,2014J,High,6.6,Fail
696595,BBB,2014J,Critical,9.32,Withdrawn
696616,BBB,2014J,Medium,4.28,Pass
696634,BBB,2014J,Critical,9.37,Withdrawn
696684,BBB,2014J,Medium,4.66,Pass
696692,BBB,2014J,Critical,7.65,Withdrawn
696716,BBB,2014J,Critical,9.3,Withdrawn
696724,BBB,2014J,Medium,5.37,Pass
696799,BBB,2014J,High,5.61,Fail
696803,BBB,2014J,Critical,7.51,Withdrawn
696804,BBB,2014J,Medium,4.45,Pass
696844,BBB,2014J,Medium,4.78,Pass
696850,BBB,2014J,Medium,4.68,Distinction
696890,BBB,2014J,High,7.29,Withdrawn
697065,BBB,2014J,Critical,9.43,Withdrawn
697119,BBB,2014J,High,7.31,Withdrawn
697136,BBB,2014J,High,7.43,Withdrawn
697148,BBB,2014J,Critical,9.4,Withdrawn
697298,BBB,2014J,Critical,9.53,Withdrawn
697319,BBB,2014J,Critical,9.47,Withdrawn
697337,BBB,2014J,Critical,9.39,Withdrawn
697345,BBB,2014J,High,5.68,Fail
697417,BBB,2014J,Medium,4.64,Pass
697428,BBB,2014J,Medium,4.63,Fail
697514,BBB,2014J,Critical,9.5,Withdrawn
697525,BBB,2014J,Medium,4.44,Fail
697542,BBB,2014J,Medium,4.78,Fail
697561,BBB,2014J,Medium,5.19,Fail
697562,BBB,2014J,Medium,4.35,Pass
697574,BBB,2014J,Medium,4.76,Pass
697578,BBB,2014J,Medium,4.61,Distinction
697649,BBB,2014J,Medium,4.36,Pass
697653,BBB,2014J,Critical,7.65,Withdrawn
697754,BBB,2014J,Medium,4.48,Distinction
697857,BBB,2014J,Medium,5.24,Pass
697868,BBB,2014J,Critical,9.47,Withdrawn
697893,BBB,2014J,Critical,9.34,Withdrawn
697909,BBB,2014J,Critical,8.56,Withdrawn
697912,BBB,2014J,Medium,4.26,Fail
697959,BBB,2014J,Medium,4.71,Pass
697960,BBB,2014J,Medium,4.76,Pass
697964,BBB,2014J,Medium,4.71,Distinction
698010,BBB,2014J,Medium,5.03,Fail
698025,BBB,2014J,Critical,9.53,Withdrawn
698170,BBB,2014J,Medium,4.54,Distinction
698180,BBB,2014J,Medium,4.77,Pass
698198,BBB,2014J,Medium,4.76,Fail
698199,BBB,2014J,Medium,4.61,Pass
698200,BBB,2014J,High,5.57,Fail
698201,BBB,2014J,Medium,4.41,Pass
698203,BBB,2014J,Medium,4.85,Pass
698204,BBB,2014J,Medium,4.66,Pass
698205,BBB,2014J,Critical,7.54,Withdrawn
698206,BBB,2014J,Medium,5.28,Pass
698207,BBB,2014J,Medium,4.38,Distinction
698208,BBB,2014J,Medium,5.13,Fail
698256,BBB,2014J,Medium,4.7,Distinction
698345,BBB,2014J,Medium,4.67,Pass
698352,BBB,2014J,High,6.6,Withdrawn
698357,BBB,2014J,Critical,7.92,Withdrawn
698362,BBB,2014J,Medium,4.48,Distinction
698369,BBB,2014J,Medium,3.84,Distinction
698420,BBB,2014J,Medium,4.08,Distinction
698432,BBB,2014J,Critical,8.73,Withdrawn
698463,BBB,2014J,Medium,4.4,Distinction
698471,BBB,2014J,Medium,4.09,Distinction
698490,BBB,2014J,Critical,9.43,Withdrawn
698494,BBB,2014J,Medium,4.77,Pass
698498,BBB,2014J,Critical,9.5,Withdrawn
698507,BBB,2014J,Medium,4.75,Distinction
698509,BBB,2014J,Medium,4.3,Distinction
698586,BBB,2014J,Critical,9.46,Withdrawn
699007,BBB,2014J,Medium,3.86,Distinction
699153,BBB,2014J,Medium,4.75,Pass
699435,BBB,2014J,Medium,4.28,Pass
699436,BBB,2014J,Medium,4.21,Distinction
699437,BBB,2014J,Medium,4.32,Pass
699488,BBB,2014J,Medium,3.76,Distinction
699493,BBB,2014J,Critical,9.3,Withdrawn
699498,BBB,2014J,Medium,4.84,Pass
699503,BBB,2014J,Medium,4.99,Pass
699651,BBB,2014J,Medium,3.98,Distinction
699656,BBB,2014J,Medium,4.64,Distinction
699875,BBB,2014J,Critical,9.53,Withdrawn
700079,BBB,2014J,Medium,4.05,Distinction
700086,BBB,2014J,Medium,5.21,Pass
700441,BBB,2014J,Medium,3.99,Pass
700458,BBB,2014J,Medium,4.43,Fail
700815,BBB,2014J,Medium,4.58,Fail
700820,BBB,2014J,Medium,4.79,Distinction
1118432,BBB,2014J,Medium,4.32,Distinction
1419671,BBB,2014J,High,6.29,Fail
1432518,BBB,2014J,Medium,4.29,Fail
1453140,BBB,2014J,Critical,8.15,Withdrawn
1486048,BBB,2014J,Critical,8.21,Withdrawn
1526770,BBB,2014J,Medium,4.1,Distinction
1533277,BBB,2014J,Medium,5.01,Pass
1536122,BBB,2014J,Medium,4.47,Distinction
1536591,BBB,2014J,Medium,4.75,Fail
1547646,BBB,2014J,Medium,4.12,Distinction
1560989,BBB,2014J,Medium,4.71,Fail
1563696,BBB,2014J,Medium,4.58,Pass
1564706,BBB,2014J,Medium,4.61,Pass
1585768,BBB,2014J,Medium,5.17,Fail
1623795,BBB,2014J,Medium,4.71,Distinction
1656979,BBB,2014J,Medium,4.53,Distinction
1664280,BBB,2014J,Medium,4.17,Pass
1723749,BBB,2014J,Medium,4.83,Pass
1732956,BBB,2014J,Medium,4.22,Pass
1733023,BBB,2014J,Medium,4.28,Distinction
1752834,BBB,2014J,Medium,4.49,Pass
1757561,BBB,2014J,Medium,4.51,Fail
1784816,BBB,2014J,Medium,4.69,Pass
1813493,BBB,2014J,Medium,5.13,Fail
1832218,BBB,2014J,Medium,4.92,Pass
1835389,BBB,2014J,Medium,4.36,Pass
1843123,BBB,2014J,Medium,4.36,Pass
1874935,BBB,2014J,Medium,4.92,Distinction
1888723,BBB,2014J,Critical,9.5,Withdrawn
1891028,BBB,2014J,High,5.7,Fail
1903095,BBB,2014J,Medium,4.66,Pass
1926542,BBB,2014J,Medium,4.84,Pass
1928536,BBB,2014J,Critical,8.31,Withdrawn
1929491,BBB,2014J,Critical,9.53,Withdrawn
1937822,BBB,2014J,Medium,3.81,Distinction
